Date        Time    Tempout Hitemp  Lowtemp OutHum  DewPt   WindSpeed   WindDir WindRun HiSpeed HiDir
01/03/18    0:05    14.9    14.9    14.9	91	    13.4	0.0	        ---	    0.00	0.0	    ---
01/03/18	20:50	15.3	15.3	15.3	90	    13.6	0.0	        ---	    0.00	0.0	    ---
01/03/18	20:55	15.3	15.3	15.2	90	    13.6	0.0	        ---	    0.00	0.0	    ---
01/03/18	21:00	15.2	15.3	15.2	90	    13.6	0.0	        ---	    0.00	0.0	    ---
01/03/18	21:05	15.2	15.2	15.2	91	    13.8	0.0	        SSE	    0.00	0.4	    SSE
01/03/18	21:10	15.2	15.2	15.2	91	    13.8	0.0	        ---	    0.00	0.0	    ---
01/03/18	21:15	15.2	15.2	15.2	91	    13.8	0.0	        ---	    0.00	0.0	    ---
01/03/18	21:20	15.2	15.3	15.2	91	    13.8	0.0	        ---	    0.00	0.0	    ---
01/03/18	21:25	15.2	15.2	15.2	91	    13.8	0.0	        ---	    0.00	0.0	    ---
01/03/18	21:30	15.2	15.2	15.2	91	    13.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	21:35	15.2	15.2	15.2	91	    13.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	21:40	15.2	15.2	15.2	91	    13.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	21:45	15.2	15.2	15.2	91	    13.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	21:50	15.2	15.2	15.2	91	    13.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	21:55	15.2	15.2	15.2	91	    13.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	22:00	15.2	15.2	15.2	91	    13.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	22:05	15.2	15.2	15.2	91	    13.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	22:10	15.2	15.2	15.2	91	    13.7	0.4	        SSE	    0.13	0.9	    SSE
01/03/18	22:15	15.1	15.2	15.1	91	    13.7	0.0	        SSE	    0.00	0.9	    SSE
